source,target,id,weight,description,text_unit_ids,human_readable_id,source_degree,target_degree,rank,edge_details
SDHLB,TONLTC,8b32180d5b5e4c2ab4f87094c56871bf,5.0,"Both SDHLB and TONLTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,270,8,8,16,"{'human_readable_id': 270, 'source': 'SDHLB', 'target': 'TONLTC', 'description': 'Both SDHLB and TONLTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
SDHLB,HNALTC,3203d3d705f4483cb6d5ea61fe28449f,5.0,"SDHLB and HNALTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration",753e94c93b9d47a594e3d045719e1072,271,8,8,16,"{'human_readable_id': 271, 'source': 'SDHLB', 'target': 'HNALTC', 'description': 'SDHLB and HNALTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration', 'rank': 16}"
TONGTC,SDCXG,aad8b062067b40f08eec08379c909ffb,5.0,"TONGTC and SDCXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,272,8,8,16,"{'human_readable_id': 272, 'source': 'TONGTC', 'target': 'SDCXG', 'description': 'TONGTC and SDCXG are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
TONGTC,SDPPTN,bf59192109bc46a9a5773e238a18d6d5,5.0,"TONGTC and SDPPTN are organizations that have reported high performance metrics, suggesting they may be in similar industries",753e94c93b9d47a594e3d045719e1072,273,8,8,16,"{'human_readable_id': 273, 'source': 'TONGTC', 'target': 'SDPPTN', 'description': 'TONGTC and SDPPTN are organizations that have reported high performance metrics, suggesting they may be in similar industries', 'rank': 16}"
TONGTC,SDPPTC,a78cad4831d142cd85a008b4ec0f9e41,5.0,"Both TONGTC and SDPPTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,274,8,8,16,"{'human_readable_id': 274, 'source': 'TONGTC', 'target': 'SDPPTC', 'description': 'Both TONGTC and SDPPTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
TONGTC,TONLTN,9ba43026add94a2c8fc8d02a0029b596,5.0,"TONGTC and TONLTN are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship",753e94c93b9d47a594e3d045719e1072,275,8,8,16,"{'human_readable_id': 275, 'source': 'TONGTC', 'target': 'TONLTN', 'description': 'TONGTC and TONLTN are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship', 'rank': 16}"
TONGTC,TONLTC,81d13006ea294866a81b4b96babfa5cf,5.0,"Both TONGTC and TONLTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,276,8,8,16,"{'human_readable_id': 276, 'source': 'TONGTC', 'target': 'TONLTC', 'description': 'Both TONGTC and TONLTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
TONGTC,HNALTC,a1730ba2c4c142fca0fccbb37b73c003,5.0,"TONGTC and HNALTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration",753e94c93b9d47a594e3d045719e1072,277,8,8,16,"{'human_readable_id': 277, 'source': 'TONGTC', 'target': 'HNALTC', 'description': 'TONGTC and HNALTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration', 'rank': 16}"
SDCXG,SDPPTN,4a4ab58e66d1479a8456a45bd85c6405,5.0,"SDCXG and SDPPTN are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,278,8,8,16,"{'human_readable_id': 278, 'source': 'SDCXG', 'target': 'SDPPTN', 'description': 'SDCXG and SDPPTN are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
SDCXG,SDPPTC,c16a41024c4942e4b3bc8c160d3abcd7,5.0,"Both SDCXG and SDPPTC are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship",753e94c93b9d47a594e3d045719e1072,279,8,8,16,"{'human_readable_id': 279, 'source': 'SDCXG', 'target': 'SDPPTC', 'description': 'Both SDCXG and SDPPTC are organizations that have reported high performance metrics, suggesting a competitive or collaborative relationship', 'rank': 16}"
SDCXG,TONLTN,329b7e16aa45488fa2d51558f500ecff,5.0,"SDCXG and TONLTN are organizations that have shown high performance metrics, indicating they may be in similar sectors",753e94c93b9d47a594e3d045719e1072,280,8,8,16,"{'human_readable_id': 280, 'source': 'SDCXG', 'target': 'TONLTN', 'description': 'SDCXG and TONLTN are organizations that have shown high performance metrics, indicating they may be in similar sectors', 'rank': 16}"
SDCXG,TONLTC,f4ac64976e284166bb079a46affda22b,5.0,"Both SDCXG and TONLTC are organizations that have reported high performance metrics, suggesting potential competition or collaboration",753e94c93b9d47a594e3d045719e1072,281,8,8,16,"{'human_readable_id': 281, 'source': 'SDCXG', 'target': 'TONLTC', 'description': 'Both SDCXG and TONLTC are organizations that have reported high performance metrics, suggesting potential competition or collaboration', 'rank': 16}"
SDCXG,HNALTC,4c674232ed7145bb9d46cf6c9d028855,5.0,"SDCXG and HNALTC are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,282,8,8,16,"{'human_readable_id': 282, 'source': 'SDCXG', 'target': 'HNALTC', 'description': 'SDCXG and HNALTC are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
SDPPTN,SDPPTC,377faebf8b3c4320bbc9481f838156f7,5.0,"SDPPTN and SDPPTC are organizations that have reported high performance metrics, suggesting they may be in similar industries",753e94c93b9d47a594e3d045719e1072,283,8,8,16,"{'human_readable_id': 283, 'source': 'SDPPTN', 'target': 'SDPPTC', 'description': 'SDPPTN and SDPPTC are organizations that have reported high performance metrics, suggesting they may be in similar industries', 'rank': 16}"
SDPPTN,TONLTN,1630348bc9184a2093f1fa94e070e91f,5.0,"SDPPTN and TONLTN are organizations that have shown high performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,284,8,8,16,"{'human_readable_id': 284, 'source': 'SDPPTN', 'target': 'TONLTN', 'description': 'SDPPTN and TONLTN are organizations that have shown high performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
SDPPTN,TONLTC,a357fc796ae04f148c7f399810d47bfd,5.0,"Both SDPPTN and TONLTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration",753e94c93b9d47a594e3d045719e1072,285,8,8,16,"{'human_readable_id': 285, 'source': 'SDPPTN', 'target': 'TONLTC', 'description': 'Both SDPPTN and TONLTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration', 'rank': 16}"
SDPPTN,HNALTC,44b29c542c4d40409670093a47239ac7,5.0,"SDPPTN and HNALTC are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,286,8,8,16,"{'human_readable_id': 286, 'source': 'SDPPTN', 'target': 'HNALTC', 'description': 'SDPPTN and HNALTC are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
SDPPTC,TONLTN,92bdbf1bc1084dc3823fc7b2593bcac6,5.0,"SDPPTC and TONLTN are organizations that have reported high performance metrics, suggesting they may be in similar industries",753e94c93b9d47a594e3d045719e1072,287,8,8,16,"{'human_readable_id': 287, 'source': 'SDPPTC', 'target': 'TONLTN', 'description': 'SDPPTC and TONLTN are organizations that have reported high performance metrics, suggesting they may be in similar industries', 'rank': 16}"
SDPPTC,TONLTC,46d63b4935b942e2867ca1506169ad4e,5.0,"Both SDPPTC and TONLTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,288,8,8,16,"{'human_readable_id': 288, 'source': 'SDPPTC', 'target': 'TONLTC', 'description': 'Both SDPPTC and TONLTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
SDPPTC,HNALTC,e81928f6eaab4822ad05d4dc82d9ba12,5.0,"SDPPTC and HNALTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration",753e94c93b9d47a594e3d045719e1072,289,8,8,16,"{'human_readable_id': 289, 'source': 'SDPPTC', 'target': 'HNALTC', 'description': 'SDPPTC and HNALTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration', 'rank': 16}"
TONLTN,TONLTC,6e4d695ed2e545bfaa6e2de304a4c473,5.0,"TONLTN and TONLTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,290,8,8,16,"{'human_readable_id': 290, 'source': 'TONLTN', 'target': 'TONLTC', 'description': 'TONLTN and TONLTC are organizations that have shown high performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
TONLTN,HNALTC,de8093a903e945ba83aa4e0d993b7840,5.0,"TONLTN and HNALTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration",753e94c93b9d47a594e3d045719e1072,291,8,8,16,"{'human_readable_id': 291, 'source': 'TONLTN', 'target': 'HNALTC', 'description': 'TONLTN and HNALTC are organizations that have reported significant performance metrics, suggesting potential competition or collaboration', 'rank': 16}"
TONLTC,HNALTC,b217e9f39b5f413c860ac481398e4477,5.0,"TONLTC and HNALTC are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators",753e94c93b9d47a594e3d045719e1072,292,8,8,16,"{'human_readable_id': 292, 'source': 'TONLTC', 'target': 'HNALTC', 'description': 'TONLTC and HNALTC are organizations that have shown notable performance metrics, indicating they may be competitors or collaborators', 'rank': 16}"
DUONG,VINHLONG,aac845a791084d7fad590d81f3d92e95,3.0,Both DUONG and VINHLONG are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,293,2,1,3,"{'human_readable_id': 293, 'source': 'DUONG', 'target': 'VINHLONG', 'description': 'Both DUONG and VINHLONG are organizations involved in performance metrics', 'rank': 3}"
DUONG,CAMAU,0a7e7f4ff53e4ff18f04d1be4f1b92bb,3.0,Both DUONG and CAMAU are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,294,2,1,3,"{'human_readable_id': 294, 'source': 'DUONG', 'target': 'CAMAU', 'description': 'Both DUONG and CAMAU are organizations involved in performance metrics', 'rank': 3}"
KIEN GIANG,PHAM LY TRONG,53c86054e32e4eb0b02454bae23d72dc,14.0,"Pham Ly Trong is associated with the service outlet in Kien Giang, contributing to its sales performance.",e8e436dd4b2f4ed595e48df5315a2f9f,295,1,1,2,"{'human_readable_id': 295, 'source': 'KIEN GIANG', 'target': 'PHAM LY TRONG', 'description': 'Pham Ly Trong is associated with the service outlet in Kien Giang, contributing to its sales performance.', 'rank': 2}"
TIEN GIANG,LE VAN CHINH,1fdab796e78545789c82bdc6ed4f0763,14.0,"Le Van Chinh is associated with the service outlet in Tien Giang, contributing to its sales performance.",e8e436dd4b2f4ed595e48df5315a2f9f,296,1,1,2,"{'human_readable_id': 296, 'source': 'TIEN GIANG', 'target': 'LE VAN CHINH', 'description': 'Le Van Chinh is associated with the service outlet in Tien Giang, contributing to its sales performance.', 'rank': 2}"
AN GIANG,NGUYEN DANG QUOC PHONG,8e5e5c48653242ee90944b0110fdff22,14.0,"Nguyen Dang Quoc Phong is associated with the service outlet in An Giang, contributing to its sales performance.",e8e436dd4b2f4ed595e48df5315a2f9f,297,1,1,2,"{'human_readable_id': 297, 'source': 'AN GIANG', 'target': 'NGUYEN DANG QUOC PHONG', 'description': 'Nguyen Dang Quoc Phong is associated with the service outlet in An Giang, contributing to its sales performance.', 'rank': 2}"
DONG THAP,VU PHAN THE LAN,7fd4550df8c64f5aa96f79e958530a82,14.0,"Vu Phan The Lan is associated with the service outlet in Dong Thap, contributing to its sales performance.",e8e436dd4b2f4ed595e48df5315a2f9f,298,1,1,2,"{'human_readable_id': 298, 'source': 'DONG THAP', 'target': 'VU PHAN THE LAN', 'description': 'Vu Phan The Lan is associated with the service outlet in Dong Thap, contributing to its sales performance.', 'rank': 2}"
BEN TRE,PHAM THANH VINH,653f1777f06a4a02a304598f151afea7,14.0,"Pham Thanh Vinh is associated with the service outlet in Ben Tre, contributing to its sales performance.",e8e436dd4b2f4ed595e48df5315a2f9f,299,1,2,3,"{'human_readable_id': 299, 'source': 'BEN TRE', 'target': 'PHAM THANH VINH', 'description': 'Pham Thanh Vinh is associated with the service outlet in Ben Tre, contributing to its sales performance.', 'rank': 3}"
CAN THO,NGUYEN VU VAN LOAN,8d256fb14feb434ab404d1aa96fa670e,14.0,"Nguyen Vu Van Loan is associated with the service outlet in Can Tho, contributing to its sales performance.",e8e436dd4b2f4ed595e48df5315a2f9f,300,1,1,2,"{'human_readable_id': 300, 'source': 'CAN THO', 'target': 'NGUYEN VU VAN LOAN', 'description': 'Nguyen Vu Van Loan is associated with the service outlet in Can Tho, contributing to its sales performance.', 'rank': 2}"
SOC TRANG,NGUYEN VIET BAO,3b4ffee95e4b40f7b24e5976f3f04d7e,14.0,"Nguyen Viet Bao is associated with the service outlet in Soc Trang, contributing to its sales performance.",e8e436dd4b2f4ed595e48df5315a2f9f,301,1,1,2,"{'human_readable_id': 301, 'source': 'SOC TRANG', 'target': 'NGUYEN VIET BAO', 'description': 'Nguyen Viet Bao is associated with the service outlet in Soc Trang, contributing to its sales performance.', 'rank': 2}"
DONGDV,DONGCN,d21dcb4e7c3a45379c2b401b4099b270,3.0,Both DONGCN and DONGDV are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,302,4,4,8,"{'human_readable_id': 302, 'source': 'DONGDV', 'target': 'DONGCN', 'description': 'Both DONGCN and DONGDV are organizations involved in performance metrics', 'rank': 8}"
DONGDV,BENTN,bd1106246bee4beea0a099564e9a431f,3.0,Both BENTN and DONGDV are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,303,4,4,8,"{'human_readable_id': 303, 'source': 'DONGDV', 'target': 'BENTN', 'description': 'Both BENTN and DONGDV are organizations involved in performance metrics', 'rank': 8}"
DONGDV,DALAT,efc670d77ab24035a0a430be2125e6ae,3.0,Both DALAT and DONGDV are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,304,4,4,8,"{'human_readable_id': 304, 'source': 'DONGDV', 'target': 'DALAT', 'description': 'Both DALAT and DONGDV are organizations involved in performance metrics', 'rank': 8}"
DONGDV,DNGN,71c8bc5e81504c37b6b0dd1cb1cfee61,3.0,Both DNGN and DONGDV are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,305,4,4,8,"{'human_readable_id': 305, 'source': 'DONGDV', 'target': 'DNGN', 'description': 'Both DNGN and DONGDV are organizations involved in performance metrics', 'rank': 8}"
BENTN,DALAT,a52851e65ab347f587486c8692d95733,3.0,Both BENTN and DALAT are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,306,4,4,8,"{'human_readable_id': 306, 'source': 'BENTN', 'target': 'DALAT', 'description': 'Both BENTN and DALAT are organizations involved in performance metrics', 'rank': 8}"
BENTN,DNGN,1dac0071adc1467f81b07e17f6919795,3.0,Both BENTN and DNGN are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,307,4,4,8,"{'human_readable_id': 307, 'source': 'BENTN', 'target': 'DNGN', 'description': 'Both BENTN and DNGN are organizations involved in performance metrics', 'rank': 8}"
BENTN,DONGCN,8a3dd225c7bd4ba1bfa0e517f0827a08,3.0,Both BENTN and DONGCN are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,308,4,4,8,"{'human_readable_id': 308, 'source': 'BENTN', 'target': 'DONGCN', 'description': 'Both BENTN and DONGCN are organizations involved in performance metrics', 'rank': 8}"
DALAT,DNGN,a0b88676f5f840b5af0d1bca988a8570,3.0,Both DALAT and DNGN are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,309,4,4,8,"{'human_readable_id': 309, 'source': 'DALAT', 'target': 'DNGN', 'description': 'Both DALAT and DNGN are organizations involved in performance metrics', 'rank': 8}"
DALAT,DONGCN,00d5334c92c64426aca6003a0c3cbc1d,3.0,Both DALAT and DONGCN are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,310,4,4,8,"{'human_readable_id': 310, 'source': 'DALAT', 'target': 'DONGCN', 'description': 'Both DALAT and DONGCN are organizations involved in performance metrics', 'rank': 8}"
DNGN,DONGCN,75c5822d9e2447268d206a6e7e088998,3.0,Both DNGN and DONGCN are organizations involved in performance metrics,edf5c99c140d47569a2dd3824f41ac7c,311,4,4,8,"{'human_readable_id': 311, 'source': 'DNGN', 'target': 'DONGCN', 'description': 'Both DNGN and DONGCN are organizations involved in performance metrics', 'rank': 8}"
BACLIEU,NGUYEN TIEN LUC,bd6765ce90fa468c82ffe6a2a0e4f987,14.0,"Nguyen Tien Luc is associated with the service outlet in Bac Lieu, contributing to its sales performance.",e8e436dd4b2f4ed595e48df5315a2f9f,312,1,1,2,"{'human_readable_id': 312, 'source': 'BACLIEU', 'target': 'NGUYEN TIEN LUC', 'description': 'Nguyen Tien Luc is associated with the service outlet in Bac Lieu, contributing to its sales performance.', 'rank': 2}"
HAUGIANG,NGUYEN THI HANG,53f71b6ca06047b88623b06280b9c76e,14.0,"Nguyen Thi Hang is associated with the service outlet in Hau Giang, contributing to its sales performance.",e8e436dd4b2f4ed595e48df5315a2f9f,313,1,1,2,"{'human_readable_id': 313, 'source': 'HAUGIANG', 'target': 'NGUYEN THI HANG', 'description': 'Nguyen Thi Hang is associated with the service outlet in Hau Giang, contributing to its sales performance.', 'rank': 2}"
VINH LONG,HO VAN DUC,c183225fa7ae4f798ac396104807ba72,14.0,"Ho Van Duc is associated with the service outlet in Vinh Long, contributing to its sales performance.",e8e436dd4b2f4ed595e48df5315a2f9f,314,1,1,2,"{'human_readable_id': 314, 'source': 'VINH LONG', 'target': 'HO VAN DUC', 'description': 'Ho Van Duc is associated with the service outlet in Vinh Long, contributing to its sales performance.', 'rank': 2}"
DOAN CONG MAN,PHAM THI XUAN THUY,d9b7332a0d1544e6a4b377a94da27741,6.0,"Doan Cong Man and Pham Thi Xuan Thuy are both service outlet representatives, contributing to their respective outlets' sales performance.",e8e436dd4b2f4ed595e48df5315a2f9f,315,1,2,3,"{'human_readable_id': 315, 'source': 'DOAN CONG MAN', 'target': 'PHAM THI XUAN THUY', 'description': ""Doan Cong Man and Pham Thi Xuan Thuy are both service outlet representatives, contributing to their respective outlets' sales performance."", 'rank': 3}"
PHAM THI XUAN THUY,CORE TOTAL,9b61e022993941f4ad520adc89ccc558,7.0,Pham Thi Xuan Thuy's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,316,2,15,17,"{'human_readable_id': 316, 'source': 'PHAM THI XUAN THUY', 'target': 'CORE TOTAL', 'description': ""Pham Thi Xuan Thuy's performance metrics contribute to the overall core total metrics"", 'rank': 17}"
HUYNH THANH TUNG,CORE TOTAL,d370f7ee0fd9436ea8c3368f51851e1e,7.0,Huynh Thanh Tung's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,317,1,15,16,"{'human_readable_id': 317, 'source': 'HUYNH THANH TUNG', 'target': 'CORE TOTAL', 'description': ""Huynh Thanh Tung's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
TRUONG VAN HUY,CORE TOTAL,a81ef11cdbd5406f9bc0e2b0e8cf9461,7.0,Truong Van Huy's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,318,1,15,16,"{'human_readable_id': 318, 'source': 'TRUONG VAN HUY', 'target': 'CORE TOTAL', 'description': ""Truong Van Huy's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
NGUYEN PHUC LAM,CORE TOTAL,26c3ec7113104f82b9c146c934d2a4bb,7.0,Nguyen Phuc Lam's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,319,1,15,16,"{'human_readable_id': 319, 'source': 'NGUYEN PHUC LAM', 'target': 'CORE TOTAL', 'description': ""Nguyen Phuc Lam's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
NGUYEN THI THANH THAO,CORE TOTAL,6b2205d176ed46a9a217fc153080412b,7.0,Nguyen Thi Thanh Thao's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,320,1,15,16,"{'human_readable_id': 320, 'source': 'NGUYEN THI THANH THAO', 'target': 'CORE TOTAL', 'description': ""Nguyen Thi Thanh Thao's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
PHAM QUANG LOI,CORE TOTAL,e52c6c9a48484a90b688704cd6b1580d,7.0,Pham Quang Loi's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,321,1,15,16,"{'human_readable_id': 321, 'source': 'PHAM QUANG LOI', 'target': 'CORE TOTAL', 'description': ""Pham Quang Loi's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
NGUYEN THAI SINH,CORE TOTAL,29b9ea10d13949538ad3a962787d738e,7.0,Nguyen Thai Sinh's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,322,1,15,16,"{'human_readable_id': 322, 'source': 'NGUYEN THAI SINH', 'target': 'CORE TOTAL', 'description': ""Nguyen Thai Sinh's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
PHAN PHUOC AN,CORE TOTAL,e9284659fe3242ad89b4d41cedf2ceea,7.0,Phan Phuoc An's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,323,2,15,17,"{'human_readable_id': 323, 'source': 'PHAN PHUOC AN', 'target': 'CORE TOTAL', 'description': ""Phan Phuoc An's performance metrics contribute to the overall core total metrics"", 'rank': 17}"
TRAN VAN TIEN,CORE TOTAL,ce97a9ccfefc437f9edc66f9a341e034,7.0,Tran Van Tien's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,324,1,15,16,"{'human_readable_id': 324, 'source': 'TRAN VAN TIEN', 'target': 'CORE TOTAL', 'description': ""Tran Van Tien's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
NGUYEN VAN BANG,CORE TOTAL,d849c3d358a540eb9079caa9ebbd4e1f,7.0,Nguyen Van Bang's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,325,1,15,16,"{'human_readable_id': 325, 'source': 'NGUYEN VAN BANG', 'target': 'CORE TOTAL', 'description': ""Nguyen Van Bang's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
LE VAN PHUNG,CORE TOTAL,43884666af58445d9b80d1033aec1338,7.0,Le Van Phung's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,326,1,15,16,"{'human_readable_id': 326, 'source': 'LE VAN PHUNG', 'target': 'CORE TOTAL', 'description': ""Le Van Phung's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
PHAM DUY TIEN,CORE TOTAL,28d5f336b6e24ce3b1c802720e6cbc5c,7.0,Pham Duy Tien's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,327,1,15,16,"{'human_readable_id': 327, 'source': 'PHAM DUY TIEN', 'target': 'CORE TOTAL', 'description': ""Pham Duy Tien's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
TRIEU THI HONG NHUNG,CORE TOTAL,d577f0e72e2e4a6bb0ab693ea9820759,7.0,Trieu Thi Hong Nhung's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,328,1,15,16,"{'human_readable_id': 328, 'source': 'TRIEU THI HONG NHUNG', 'target': 'CORE TOTAL', 'description': ""Trieu Thi Hong Nhung's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
HO THI AI LOAN,CORE TOTAL,7f2b1757c63a4f409d7490569ea1f354,1.0,Ho Thi Ai Loan's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,329,1,15,16,"{'human_readable_id': 329, 'source': 'HO THI AI LOAN', 'target': 'CORE TOTAL', 'description': ""Ho Thi Ai Loan's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
CORE TOTAL,CONG MAN,5328844880b4409483b0a38835306356,7.0,Cong Man's performance metrics contribute to the overall core total metrics,bc9b9822ef754af7a9c2cecd819258d8,330,15,1,16,"{'human_readable_id': 330, 'source': 'CORE TOTAL', 'target': 'CONG MAN', 'description': ""Cong Man's performance metrics contribute to the overall core total metrics"", 'rank': 16}"
CORE GOLD,NGUYEN THI ANH,b3e474783c2c439790532944bc080a30,9.0,"Nguyen Thi Anh has the highest core total percentage in CORE GOLD, indicating a strong performance in this category",36395c304d6d4f6fb8bc0c80e8483171,331,5,1,6,"{'human_readable_id': 331, 'source': 'CORE GOLD', 'target': 'NGUYEN THI ANH', 'description': 'Nguyen Thi Anh has the highest core total percentage in CORE GOLD, indicating a strong performance in this category', 'rank': 6}"
CORE GOLD,NGUYEN VAN QUYET,a4ffa11a21a34be199da3c6429c9e07f,8.0,"Nguyen Van Quyet ranks second in CORE GOLD, showing significant performance in this product category",36395c304d6d4f6fb8bc0c80e8483171,332,5,1,6,"{'human_readable_id': 332, 'source': 'CORE GOLD', 'target': 'NGUYEN VAN QUYET', 'description': 'Nguyen Van Quyet ranks second in CORE GOLD, showing significant performance in this product category', 'rank': 6}"
CORE GOLD,TRAN VAN LAM,d47617677a3d46e9baedd0fefbd6615d,7.0,"Tran Van Lam is noted for his performance in CORE GOLD, ranking third",36395c304d6d4f6fb8bc0c80e8483171,333,5,1,6,"{'human_readable_id': 333, 'source': 'CORE GOLD', 'target': 'TRAN VAN LAM', 'description': 'Tran Van Lam is noted for his performance in CORE GOLD, ranking third', 'rank': 6}"
CORE GOLD,CORE SILVER,99bcacf3bc0d4bea8523ea0b6da55b08,5.0,CORE SILVER is another product category that can be compared with CORE GOLD in terms of market performance,36395c304d6d4f6fb8bc0c80e8483171,334,5,2,7,"{'human_readable_id': 334, 'source': 'CORE GOLD', 'target': 'CORE SILVER', 'description': 'CORE SILVER is another product category that can be compared with CORE GOLD in terms of market performance', 'rank': 7}"
CORE GOLD,CORE BRONZE,636e329d3d724cc9b831a20cf72c3873,5.0,CORE BRONZE is yet another product category that can be analyzed alongside CORE GOLD,36395c304d6d4f6fb8bc0c80e8483171,335,5,2,7,"{'human_readable_id': 335, 'source': 'CORE GOLD', 'target': 'CORE BRONZE', 'description': 'CORE BRONZE is yet another product category that can be analyzed alongside CORE GOLD', 'rank': 7}"
CORE SILVER,CORE BRONZE,9fe36d488d474bfb91a921c2f893fc7d,1.0,CORE SILVER and CORE BRONZE are both product categories that reflect different levels of market performance,36395c304d6d4f6fb8bc0c80e8483171,336,2,2,4,"{'human_readable_id': 336, 'source': 'CORE SILVER', 'target': 'CORE BRONZE', 'description': 'CORE SILVER and CORE BRONZE are both product categories that reflect different levels of market performance', 'rank': 4}"
DUONG THI THUY,VN130053 - PHAN PHUOC AN,6e575e814a264b47b2252356a08dcdbe,3.0,Both Duong Thi Thuy and Phan Phuoc An are part of the same dataset indicating performance metrics,ec60ec0595244691a546d243abbc1eb5,337,4,4,8,"{'human_readable_id': 337, 'source': 'DUONG THI THUY', 'target': 'VN130053 - PHAN PHUOC AN', 'description': 'Both Duong Thi Thuy and Phan Phuoc An are part of the same dataset indicating performance metrics', 'rank': 8}"
DUONG THI THUY,LE VAN HUNG,1f0a681ef398433fa0bf951103c220a8,5.0,Both Duong Thi Thuy and Le Van Hung are individuals listed with core totals,ec60ec0595244691a546d243abbc1eb5,338,4,4,8,"{'human_readable_id': 338, 'source': 'DUONG THI THUY', 'target': 'LE VAN HUNG', 'description': 'Both Duong Thi Thuy and Le Van Hung are individuals listed with core totals', 'rank': 8}"
