source,target,id,weight,description,text_unit_ids,human_readable_id,source_degree,target_degree,rank,edge_details
OLD JOE,MRS. DILBER,e9552725055f4aebb2fc153c99a9cd4c,12.0,"Old Joe and Mrs. Dilber are both characters in the same scene, interacting in Old Joe's shopMrs. Dilber interacts with Old Joe to discuss and appraise the value of stolen items from the deceased man","92422e0ac9d94e99b3eca42947474584,7b0aaddb788649e08c1b06818e31a42a",240,9,6,15,"{'human_readable_id': 240, 'source': 'OLD JOE', 'target': 'MRS. DILBER', 'description': ""Old Joe and Mrs. Dilber are both characters in the same scene, interacting in Old Joe's shopMrs. Dilber interacts with Old Joe to discuss and appraise the value of stolen items from the deceased man"", 'rank': 15}"
OLD JOE,LAUNDRESS,c441d4b9a30642b49e52032cc0f23bcb,5.0,"Old Joe and the laundress are both present in the shop, indicating a shared environment",92422e0ac9d94e99b3eca42947474584,241,9,4,13,"{'human_readable_id': 241, 'source': 'OLD JOE', 'target': 'LAUNDRESS', 'description': 'Old Joe and the laundress are both present in the shop, indicating a shared environment', 'rank': 13}"
OLD JOE,UNDERTAKER'S MAN,85992940810442dca5a08da1be116058,5.0,Old Joe and the undertaker's man are both surprised by the presence of each other and the women in the shop,92422e0ac9d94e99b3eca42947474584,242,9,3,12,"{'human_readable_id': 242, 'source': 'OLD JOE', 'target': ""UNDERTAKER'S MAN"", 'description': ""Old Joe and the undertaker's man are both surprised by the presence of each other and the women in the shop"", 'rank': 12}"
OLD JOE,CHARCOAL STOVE,385446e31a784204a873e51c415cae06,5.0,"Old Joe uses the charcoal stove in his shop, indicating its importance in providing warmth and comfort in a grim environment",92422e0ac9d94e99b3eca42947474584,243,9,1,10,"{'human_readable_id': 243, 'source': 'OLD JOE', 'target': 'CHARCOAL STOVE', 'description': 'Old Joe uses the charcoal stove in his shop, indicating its importance in providing warmth and comfort in a grim environment', 'rank': 10}"
OLD JOE,PENTHOUSE ROOF,be03d3d8db7a4ddc8b744045b3ea805b,5.0,"Old Joe's shop is situated under a penthouse roof, emphasizing the dilapidated state of the shop and its surroundings",92422e0ac9d94e99b3eca42947474584,244,9,1,10,"{'human_readable_id': 244, 'source': 'OLD JOE', 'target': 'PENTHOUSE ROOF', 'description': ""Old Joe's shop is situated under a penthouse roof, emphasizing the dilapidated state of the shop and its surroundings"", 'rank': 10}"
OLD JOE,RAGS,aedd6d654b6949b3a04de3ff67505f78,5.0,"Old Joe deals in rags, which are a significant part of his business and reflect the nature of his clientele",92422e0ac9d94e99b3eca42947474584,245,9,1,10,"{'human_readable_id': 245, 'source': 'OLD JOE', 'target': 'RAGS', 'description': 'Old Joe deals in rags, which are a significant part of his business and reflect the nature of his clientele', 'rank': 10}"
OLD JOE,THE WOMAN,f0da58ef84774a9eaa5596abe91bb539,6.0,Old Joe assesses the items brought by the woman and engages in a conversation about their value and appropriateness,7b0aaddb788649e08c1b06818e31a42a,246,9,3,12,"{'human_readable_id': 246, 'source': 'OLD JOE', 'target': 'THE WOMAN', 'description': 'Old Joe assesses the items brought by the woman and engages in a conversation about their value and appropriateness', 'rank': 12}"
OLD JOE,DECEASED MAN,7748e9e627244924bb6ad396949edb1a,4.0,"Old Joe appraises the belongings of the deceased man, showing the transactional nature of their relationship",7b0aaddb788649e08c1b06818e31a42a,247,9,3,12,"{'human_readable_id': 247, 'source': 'OLD JOE', 'target': 'DECEASED MAN', 'description': 'Old Joe appraises the belongings of the deceased man, showing the transactional nature of their relationship', 'rank': 12}"
OLD JOE,BODY,581d3a5c87454535a9a301733287cade,5.0,"Old Joe's actions regarding the body highlight the callousness of those who profit from death, contrasting with Scrooge's growing awareness of compassion.",9ebf659d0f0040f7b467ce499d226a8f,248,9,2,11,"{'human_readable_id': 248, 'source': 'OLD JOE', 'target': 'BODY', 'description': ""Old Joe's actions regarding the body highlight the callousness of those who profit from death, contrasting with Scrooge's growing awareness of compassion."", 'rank': 11}"
MRS. DILBER,LAUNDRESS,db481fd2a8fb4f8dbe7ae0d26a7c7ad9,10.0,"Mrs. Dilber and the laundress share a mutual understanding and agreement regarding the deceased man's character and the appropriateness of taking his belongingsMrs. Dilber and the laundress are both women who enter Old Joe's shop, indicating a connection through their shared circumstances","92422e0ac9d94e99b3eca42947474584,7b0aaddb788649e08c1b06818e31a42a",249,6,4,10,"{'human_readable_id': 249, 'source': 'MRS. DILBER', 'target': 'LAUNDRESS', 'description': ""Mrs. Dilber and the laundress share a mutual understanding and agreement regarding the deceased man's character and the appropriateness of taking his belongingsMrs. Dilber and the laundress are both women who enter Old Joe's shop, indicating a connection through their shared circumstances"", 'rank': 10}"
MRS. DILBER,UNDERTAKER'S MAN,5dce48470cd146a0aa0785461a367fb6,5.0,"Mrs. Dilber and the undertaker's man recognize each other in Old Joe's shop, indicating a prior connection",92422e0ac9d94e99b3eca42947474584,250,6,3,9,"{'human_readable_id': 250, 'source': 'MRS. DILBER', 'target': ""UNDERTAKER'S MAN"", 'description': ""Mrs. Dilber and the undertaker's man recognize each other in Old Joe's shop, indicating a prior connection"", 'rank': 9}"
MRS. DILBER,BUNDLE,483e5454655d401d9f201dd592de3b54,5.0,"Mrs. Dilber carries a heavy bundle, symbolizing her struggles and the weight of her circumstances",92422e0ac9d94e99b3eca42947474584,251,6,2,8,"{'human_readable_id': 251, 'source': 'MRS. DILBER', 'target': 'BUNDLE', 'description': 'Mrs. Dilber carries a heavy bundle, symbolizing her struggles and the weight of her circumstances', 'rank': 8}"
MRS. DILBER,THE WOMAN,8743815dbe304536b404a7f4ebe7387e,5.0,"Mrs. Dilber and the woman share a conversation about the deceased man's possessions, indicating a camaraderie in their actions",7b0aaddb788649e08c1b06818e31a42a,252,6,3,9,"{'human_readable_id': 252, 'source': 'MRS. DILBER', 'target': 'THE WOMAN', 'description': ""Mrs. Dilber and the woman share a conversation about the deceased man's possessions, indicating a camaraderie in their actions"", 'rank': 9}"
MRS. DILBER,DECEASED MAN,ef6736cae4b047b9ad7389a88bbd1672,1.0,"Mrs. Dilber expresses her views on the deceased man, indicating her judgment of his character based on his possessions",7b0aaddb788649e08c1b06818e31a42a,253,6,3,9,"{'human_readable_id': 253, 'source': 'MRS. DILBER', 'target': 'DECEASED MAN', 'description': 'Mrs. Dilber expresses her views on the deceased man, indicating her judgment of his character based on his possessions', 'rank': 9}"
LAUNDRESS,UNDERTAKER'S MAN,474bc5e573214e9f842f3911c8422558,1.0,"The laundress and the undertaker's man are surprised to see each other in Old Joe's shop, indicating a shared history",92422e0ac9d94e99b3eca42947474584,254,4,3,7,"{'human_readable_id': 254, 'source': 'LAUNDRESS', 'target': ""UNDERTAKER'S MAN"", 'description': ""The laundress and the undertaker's man are surprised to see each other in Old Joe's shop, indicating a shared history"", 'rank': 7}"
LAUNDRESS,BUNDLE,f746e62db43040ed822feb435f4e7ca4,5.0,"The laundress also carries a bundle, indicating her similar struggles and connection to Mrs. Dilber",92422e0ac9d94e99b3eca42947474584,255,4,2,6,"{'human_readable_id': 255, 'source': 'LAUNDRESS', 'target': 'BUNDLE', 'description': 'The laundress also carries a bundle, indicating her similar struggles and connection to Mrs. Dilber', 'rank': 6}"
THE WOMAN,DECEASED MAN,084a6300dab9412196f6f8ddab656e35,8.0,"The woman discusses the deceased man’s belongings with a lack of respect, indicating her view of him as unworthy of the items",7b0aaddb788649e08c1b06818e31a42a,256,3,3,6,"{'human_readable_id': 256, 'source': 'THE WOMAN', 'target': 'DECEASED MAN', 'description': 'The woman discusses the deceased man’s belongings with a lack of respect, indicating her view of him as unworthy of the items', 'rank': 6}"
PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION,MISSISSIPPI,52b49c457cbb4bb0bde24b0e8fe063d5,6.0,The Project Gutenberg Literary Archive Foundation is organized under the laws of Mississippi.The Project Gutenberg Literary Archive Foundation is organized under the laws of Mississippi,"2f28d98a60c74c1894e310963ec64455,216528e10ad74fe7b23a7c0a1baa9155",257,12,1,13,"{'human_readable_id': 257, 'source': 'PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION', 'target': 'MISSISSIPPI', 'description': 'The Project Gutenberg Literary Archive Foundation is organized under the laws of Mississippi.The Project Gutenberg Literary Archive Foundation is organized under the laws of Mississippi', 'rank': 13}"
PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION,INTERNAL REVENUE SERVICE,29d19f9a9173407c8cda0eabaf56d254,15.0,"The Project Gutenberg Literary Archive Foundation is granted tax-exempt status by the Internal Revenue ServiceThe Project Gutenberg Literary Archive Foundation has been granted tax-exempt status by the Internal Revenue Service, allowing contributions to be tax-deductible.","2f28d98a60c74c1894e310963ec64455,216528e10ad74fe7b23a7c0a1baa9155",258,12,2,14,"{'human_readable_id': 258, 'source': 'PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION', 'target': 'INTERNAL REVENUE SERVICE', 'description': 'The Project Gutenberg Literary Archive Foundation is granted tax-exempt status by the Internal Revenue ServiceThe Project Gutenberg Literary Archive Foundation has been granted tax-exempt status by the Internal Revenue Service, allowing contributions to be tax-deductible.', 'rank': 14}"
PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION,501(C)(3),056fda562993421c8bef23a7dd1e591d,5.0,The Project Gutenberg Literary Archive Foundation is organized as a 501(c)(3) non-profit corporation,2f28d98a60c74c1894e310963ec64455,259,12,1,13,"{'human_readable_id': 259, 'source': 'PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION', 'target': '501(C)(3)', 'description': 'The Project Gutenberg Literary Archive Foundation is organized as a 501(c)(3) non-profit corporation', 'rank': 13}"
PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION,EIN,3164c59555ea45e48aa12696c2f40ac6,5.0,The Project Gutenberg Literary Archive Foundation's EIN is 64-6221541,2f28d98a60c74c1894e310963ec64455,260,12,1,13,"{'human_readable_id': 260, 'source': 'PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION', 'target': 'EIN', 'description': ""The Project Gutenberg Literary Archive Foundation's EIN is 64-6221541"", 'rank': 13}"
PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION,MICHAEL S. HART,b713e46bad67427e8db2434f34f1d5c8,9.0,Michael S. Hart is the originator of the Project Gutenberg concept and has been instrumental in its development and distribution of eBooks.,216528e10ad74fe7b23a7c0a1baa9155,261,12,1,13,"{'human_readable_id': 261, 'source': 'PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION', 'target': 'MICHAEL S. HART', 'description': 'Michael S. Hart is the originator of the Project Gutenberg concept and has been instrumental in its development and distribution of eBooks.', 'rank': 13}"
PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION,SALT LAKE CITY,5b8d20162c024079856f7b377d14fb00,7.0,"The business office of the Project Gutenberg Literary Archive Foundation is located in Salt Lake City, Utah.",216528e10ad74fe7b23a7c0a1baa9155,262,12,1,13,"{'human_readable_id': 262, 'source': 'PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION', 'target': 'SALT LAKE CITY', 'description': 'The business office of the Project Gutenberg Literary Archive Foundation is located in Salt Lake City, Utah.', 'rank': 13}"
PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION,UNITED STATES,d6f77b92521b48a0a34b376f33bc6795,6.0,The Project Gutenberg Literary Archive Foundation operates in the United States and complies with its charitable laws.,216528e10ad74fe7b23a7c0a1baa9155,263,12,1,13,"{'human_readable_id': 263, 'source': 'PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION', 'target': 'UNITED STATES', 'description': 'The Project Gutenberg Literary Archive Foundation operates in the United States and complies with its charitable laws.', 'rank': 13}"
PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION,DONATIONS,5773dacfcfe44990bf040f6f54a03ac5,1.0,Donations are crucial for the Project Gutenberg Literary Archive Foundation to carry out its mission and maintain its tax-exempt status.,216528e10ad74fe7b23a7c0a1baa9155,264,12,2,14,"{'human_readable_id': 264, 'source': 'PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION', 'target': 'DONATIONS', 'description': 'Donations are crucial for the Project Gutenberg Literary Archive Foundation to carry out its mission and maintain its tax-exempt status.', 'rank': 14}"
PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION,UTAH,84c25f82f0434a3a8ada74aa5d6c9c6f,11.0,The business office of the Project Gutenberg Literary Archive Foundation is located in Utah.,216528e10ad74fe7b23a7c0a1baa9155,265,12,1,13,"{'human_readable_id': 265, 'source': 'PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION', 'target': 'UTAH', 'description': 'The business office of the Project Gutenberg Literary Archive Foundation is located in Utah.', 'rank': 13}"
PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION,PUBLIC DOMAIN,fd447c6a77104cbf80bc3d8331f753f7,13.0,The Project Gutenberg Literary Archive Foundation aims to increase the number of public domain works available for free distribution.,216528e10ad74fe7b23a7c0a1baa9155,266,12,1,13,"{'human_readable_id': 266, 'source': 'PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION', 'target': 'PUBLIC DOMAIN', 'description': 'The Project Gutenberg Literary Archive Foundation aims to increase the number of public domain works available for free distribution.', 'rank': 13}"
PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION,DONATE,f3fc8350b73d413d8ac8bd2f1e9fe02b,14.0,The act of donating is crucial for the Project Gutenberg Literary Archive Foundation to maintain its operations and mission.,216528e10ad74fe7b23a7c0a1baa9155,267,12,1,13,"{'human_readable_id': 267, 'source': 'PROJECT GUTENBERG LITERARY ARCHIVE FOUNDATION', 'target': 'DONATE', 'description': 'The act of donating is crucial for the Project Gutenberg Literary Archive Foundation to maintain its operations and mission.', 'rank': 13}"
INTERNAL REVENUE SERVICE,DONATIONS,f5b0a7a822734aee95fb405b58a21875,12.0,Donations to the Project Gutenberg Literary Archive Foundation are tax-deductible under U.S. federal laws as regulated by the Internal Revenue Service.,216528e10ad74fe7b23a7c0a1baa9155,268,2,2,4,"{'human_readable_id': 268, 'source': 'INTERNAL REVENUE SERVICE', 'target': 'DONATIONS', 'description': 'Donations to the Project Gutenberg Literary Archive Foundation are tax-deductible under U.S. federal laws as regulated by the Internal Revenue Service.', 'rank': 4}"
